@timestamp,source.ip,destination.ip,source.port,destination.port,network.transport,session.iflow_bytes,session.iflow_pkts,event.action,session.id,label
2025-04-05 21:30:37.198919,10.0.0.17,192.168.1.44,43099,1097,tcp,16638,92,flow_create,931537,0
2025-04-05 21:33:11.198919,10.0.0.18,192.168.1.11,37135,1043,tcp,6370,96,flow_create,392133,0
2025-04-05 21:57:16.198919,10.0.0.4,192.168.1.1,55016,1072,tcp,18016,57,flow_create,915487,0
2025-04-05 22:08:15.230681,10.0.0.32,192.168.1.36,53549,1039,tcp,0,1,flow_create,822815,1
2025-04-05 21:45:13.198919,10.0.0.37,192.168.1.42,40240,1046,tcp,7444,94,flow_create,839466,0
2025-04-05 21:48:01.198919,10.0.0.39,192.168.1.34,15602,1080,udp,5085,34,flow_create,860462,0
2025-04-05 21:35:39.198919,10.0.0.49,192.168.1.48,63308,1043,udp,12107,27,flow_create,636902,0
2025-04-05 21:40:58.198919,10.0.0.40,192.168.1.26,20129,1074,tcp,10647,85,flow_create,540998,0
2025-04-05 22:00:25.198919,10.0.0.30,192.168.1.26,36143,1055,tcp,13311,23,flow_create,610267,0
2025-04-05 22:04:18.198919,10.0.0.17,192.168.1.35,61287,1077,tcp,11999,30,flow_create,179634,0
2025-04-05 22:07:02.198919,10.0.0.3,192.168.1.45,28802,1029,udp,17804,71,flow_create,721668,0
2025-04-05 21:52:33.198919,10.0.0.3,192.168.1.12,35712,1043,udp,10942,6,flow_create,819465,0
2025-04-05 22:05:43.198919,10.0.0.4,192.168.1.42,27546,1056,tcp,8107,95,flow_create,590058,0
2025-04-05 21:47:39.198919,10.0.0.26,192.168.1.45,56779,1069,udp,6460,86,flow_create,891656,0
2025-04-05 21:29:30.198919,10.0.0.37,192.168.1.23,10829,1065,udp,220,23,flow_create,123214,0
2025-04-05 21:26:43.198919,10.0.0.38,192.168.1.16,40591,1045,tcp,12041,67,flow_create,664469,0
2025-04-05 21:55:39.198919,10.0.0.42,192.168.1.11,39351,1060,tcp,166,63,flow_create,771109,0
2025-04-05 21:26:29.198919,10.0.0.44,192.168.1.26,37284,1036,udp,2088,56,flow_create,157095,0
2025-04-05 21:23:40.198919,10.0.0.22,192.168.1.36,16943,1025,udp,2492,45,flow_create,398558,0
2025-04-05 21:57:53.198919,10.0.0.27,192.168.1.22,12871,1087,udp,12650,55,flow_create,213819,0
2025-04-05 21:57:08.198919,10.0.0.24,192.168.1.3,26609,1094,udp,1320,62,flow_create,188835,0
2025-04-05 22:00:24.198919,10.0.0.27,192.168.1.40,11489,1053,tcp,16541,62,flow_create,357041,0
2025-04-05 21:43:43.198919,10.0.0.42,192.168.1.29,41153,1095,tcp,14089,68,flow_create,309965,0
2025-04-05 21:38:57.198919,10.0.0.45,192.168.1.26,11481,1028,udp,10094,25,flow_create,316864,0
2025-04-05 21:31:25.198919,10.0.0.42,192.168.1.35,22335,1056,tcp,17018,86,flow_create,394948,0
2025-04-05 21:55:06.198919,10.0.0.18,192.168.1.20,36917,1085,tcp,2709,41,flow_create,590629,0
2025-04-05 22:13:25.198919,10.0.0.6,192.168.1.34,30271,1097,udp,14682,47,flow_create,358474,0
2025-04-05 22:02:08.198919,10.0.0.39,192.168.1.21,41654,1062,tcp,7738,15,flow_create,613272,0
2025-04-05 21:28:58.198919,10.0.0.39,192.168.1.10,43059,1052,tcp,11478,66,flow_create,137299,0
2025-04-05 21:44:03.198919,10.0.0.23,192.168.1.13,32562,1054,udp,17382,3,flow_create,114039,0
2025-04-05 21:56:26.198919,10.0.0.11,192.168.1.26,44227,1047,tcp,6967,88,flow_create,828053,0
2025-04-05 21:55:01.198919,10.0.0.29,192.168.1.35,25233,1076,udp,7884,52,flow_create,875105,0
2025-04-05 21:31:13.198919,10.0.0.16,192.168.1.14,16423,1089,tcp,16679,12,flow_create,131817,0
2025-04-05 21:34:21.198919,10.0.0.43,192.168.1.11,15744,1089,tcp,10249,16,flow_create,839964,0
2025-04-05 22:05:34.198919,10.0.0.41,192.168.1.7,17083,1080,udp,7985,87,flow_create,392316,0
2025-04-05 21:52:46.198919,10.0.0.49,192.168.1.48,17499,1057,udp,19913,97,flow_create,600183,0
2025-04-05 21:19:56.198919,10.0.0.22,192.168.1.1,53987,1079,udp,18030,3,flow_create,497253,0
2025-04-05 21:35:40.198919,10.0.0.40,192.168.1.22,56966,1031,tcp,17418,77,flow_create,726978,0
2025-04-05 21:31:01.198919,10.0.0.2,192.168.1.50,59340,1045,udp,15832,76,flow_create,263479,0
2025-04-05 22:09:57.230681,10.0.0.32,192.168.1.18,21721,1039,tcp,0,1,flow_create,270505,1
2025-04-05 21:44:16.198919,10.0.0.14,192.168.1.47,14319,1047,udp,287,76,flow_create,436170,0
2025-04-05 21:21:57.198919,10.0.0.6,192.168.1.7,58095,1053,tcp,8215,83,flow_create,513588,0
2025-04-05 21:25:48.198919,10.0.0.33,192.168.1.15,16315,1069,tcp,13175,91,flow_create,611097,0
2025-04-05 22:11:56.198919,10.0.0.46,192.168.1.11,59269,1048,tcp,2983,19,flow_create,666222,0
2025-04-05 21:29:30.198919,10.0.0.25,192.168.1.8,52691,1069,udp,7153,43,flow_create,473599,0
2025-04-05 21:53:12.198919,10.0.0.32,192.168.1.41,37538,1038,udp,8702,64,flow_create,723637,0
2025-04-05 22:13:25.198919,10.0.0.19,192.168.1.18,39865,1026,udp,2236,50,flow_create,321666,0
2025-04-05 21:52:48.198919,10.0.0.17,192.168.1.49,18204,1062,tcp,6622,92,flow_create,967039,0
2025-04-05 22:03:08.198919,10.0.0.7,192.168.1.48,36893,1077,tcp,2901,30,flow_create,234830,0
2025-04-05 21:26:08.198919,10.0.0.40,192.168.1.36,52131,1096,tcp,10932,42,flow_create,644052,0
2025-04-05 22:02:44.198919,10.0.0.21,192.168.1.36,45258,1079,udp,774,34,flow_create,353653,0
2025-04-05 21:50:55.198919,10.0.0.16,192.168.1.8,19773,1084,tcp,8952,73,flow_create,822803,0
2025-04-05 21:56:44.198919,10.0.0.33,192.168.1.49,41502,1030,tcp,5676,94,flow_create,189735,0
2025-04-05 21:33:03.230681,10.0.0.32,192.168.1.45,20944,1039,tcp,0,1,flow_create,588823,1
2025-04-05 22:09:47.198919,10.0.0.10,192.168.1.49,62383,1098,tcp,19219,99,flow_create,170711,0
2025-04-05 21:35:18.198919,10.0.0.4,192.168.1.27,59790,1045,udp,6558,97,flow_create,246638,0
2025-04-05 21:55:33.198919,10.0.0.45,192.168.1.18,49122,1097,tcp,6569,90,flow_create,336407,0
2025-04-05 22:02:37.198919,10.0.0.24,192.168.1.12,24658,1089,udp,19548,47,flow_create,405778,0
2025-04-05 22:12:19.198919,10.0.0.17,192.168.1.48,59180,1069,udp,6148,15,flow_create,994527,0
2025-04-05 22:01:35.198919,10.0.0.12,192.168.1.29,19500,1073,tcp,11116,3,flow_create,864087,0
2025-04-05 21:41:39.198919,10.0.0.2,192.168.1.3,11109,1027,udp,831,77,flow_create,417414,0
2025-04-05 21:51:26.198919,10.0.0.26,192.168.1.42,49532,1060,tcp,18431,8,flow_create,209384,0
2025-04-05 21:50:25.198919,10.0.0.43,192.168.1.37,40436,1074,tcp,7146,30,flow_create,321854,0
2025-04-05 22:16:02.198919,10.0.0.10,192.168.1.6,61234,1045,tcp,10321,29,flow_create,641934,0
2025-04-05 21:28:11.198919,10.0.0.40,192.168.1.41,51243,1024,tcp,3264,94,flow_create,434137,0
2025-04-05 21:38:23.198919,10.0.0.31,192.168.1.21,44405,1072,tcp,14045,91,flow_create,977138,0
2025-04-05 21:37:39.198919,10.0.0.10,192.168.1.8,23604,1098,udp,12853,66,flow_create,694574,0
2025-04-05 21:26:42.232664,172.16.0.21,172.31.0.21,51373,1053,udp,79,1,flow_create,756170,1
2025-04-05 21:45:25.198919,10.0.0.47,192.168.1.43,45939,1077,udp,1574,83,flow_create,941727,0
2025-04-05 21:23:57.198919,10.0.0.4,192.168.1.12,57802,1040,udp,424,26,flow_create,850319,0
2025-04-05 21:27:07.198919,10.0.0.5,192.168.1.18,64329,1038,tcp,10530,51,flow_create,579112,0
2025-04-05 21:38:00.198919,10.0.0.45,192.168.1.11,34367,1091,udp,536,28,flow_create,359057,0
2025-04-05 21:51:22.198919,10.0.0.40,192.168.1.12,30976,1051,tcp,2476,70,flow_create,933154,0
2025-04-05 21:38:39.198919,10.0.0.7,192.168.1.27,49291,1076,tcp,13321,29,flow_create,810813,0
2025-04-05 21:34:49.198919,10.0.0.24,192.168.1.10,36965,1057,tcp,7876,90,flow_create,741089,0
2025-04-05 22:00:50.198919,10.0.0.23,192.168.1.21,32984,1028,udp,19046,48,flow_create,889289,0
2025-04-05 22:06:14.198919,10.0.0.13,192.168.1.15,13612,1088,udp,12580,17,flow_create,932769,0
2025-04-05 21:58:24.198919,10.0.0.4,192.168.1.27,27998,1088,udp,2399,59,flow_create,275823,0
2025-04-05 22:17:57.198919,10.0.0.5,192.168.1.43,24569,1046,udp,10632,57,flow_create,204209,0
2025-04-05 21:46:23.198919,10.0.0.50,192.168.1.30,24383,1095,udp,15015,79,flow_create,963415,0
2025-04-05 21:38:49.198919,10.0.0.49,192.168.1.35,17332,1075,tcp,207,97,flow_create,654957,0
2025-04-05 21:36:55.198919,10.0.0.22,192.168.1.48,58724,1041,udp,12344,20,flow_create,647293,0
2025-04-05 21:58:22.198919,10.0.0.29,192.168.1.40,20896,1026,tcp,15036,6,flow_create,528226,0
2025-04-05 21:52:45.198919,10.0.0.29,192.168.1.15,44210,1071,udp,534,94,flow_create,361950,0
2025-04-05 21:28:55.198919,10.0.0.5,192.168.1.49,43787,1044,tcp,15644,91,flow_create,974500,0
2025-04-05 21:35:21.198919,10.0.0.39,192.168.1.29,26380,1044,udp,8197,12,flow_create,403898,0
2025-04-05 21:39:35.198919,10.0.0.42,192.168.1.17,49223,1098,tcp,2310,76,flow_create,706874,0
2025-04-05 21:54:12.198919,10.0.0.35,192.168.1.4,52991,1057,tcp,15033,85,flow_create,705648,0
2025-04-05 22:13:03.198919,10.0.0.31,192.168.1.35,32021,1083,tcp,17127,49,flow_create,755994,0
2025-04-05 22:07:59.198919,10.0.0.41,192.168.1.17,29091,1071,tcp,6382,27,flow_create,805161,0
2025-04-05 22:04:27.198919,10.0.0.2,192.168.1.22,23539,1099,udp,3614,80,flow_create,745969,0
2025-04-05 21:49:11.198919,10.0.0.35,192.168.1.27,59850,1096,udp,12502,81,flow_create,238315,0
2025-04-05 21:34:10.198919,10.0.0.19,192.168.1.8,28994,1028,tcp,4575,53,flow_create,639812,0
2025-04-05 21:37:13.198919,10.0.0.18,192.168.1.9,21100,1069,udp,9119,26,flow_create,873649,0
2025-04-05 21:50:24.198919,10.0.0.22,192.168.1.35,60642,1046,tcp,19735,44,flow_create,801486,0
2025-04-05 22:12:20.198919,10.0.0.19,192.168.1.37,52591,1062,tcp,4549,63,flow_create,607143,0
2025-04-05 21:26:54.198919,10.0.0.6,192.168.1.6,53112,1072,tcp,7521,95,flow_create,686565,0
2025-04-05 22:10:40.198919,10.0.0.7,192.168.1.7,61983,1040,udp,4352,22,flow_create,474400,0
2025-04-05 22:15:19.198919,10.0.0.13,192.168.1.5,39661,1025,tcp,7667,30,flow_create,417990,0
2025-04-05 22:04:04.198919,10.0.0.14,192.168.1.46,25936,1092,udp,900,37,flow_create,757104,0
2025-04-05 21:43:21.198919,10.0.0.13,192.168.1.42,46379,1037,tcp,6309,28,flow_create,521749,0
2025-04-05 21:31:53.198919,10.0.0.43,192.168.1.40,30387,1073,udp,5366,87,flow_create,203336,0
2025-04-05 21:28:50.198919,10.0.0.6,192.168.1.22,29883,1083,tcp,9876,33,flow_create,393048,0
2025-04-05 22:03:43.198919,10.0.0.46,192.168.1.49,60537,1076,udp,2499,20,flow_create,876932,0
2025-04-05 22:08:48.198919,10.0.0.35,192.168.1.19,16821,1082,udp,8556,34,flow_create,921173,0
2025-04-05 22:07:10.198919,10.0.0.35,192.168.1.41,49958,1026,udp,18943,20,flow_create,779030,0
2025-04-05 21:49:27.198919,10.0.0.20,192.168.1.3,26192,1058,tcp,7064,96,flow_create,844159,0
2025-04-05 21:48:03.232664,172.16.0.51,172.31.0.51,26875,1059,udp,27,1,flow_create,972489,1
2025-04-05 21:52:15.198919,10.0.0.8,192.168.1.33,38694,1025,tcp,7382,35,flow_create,524893,0
2025-04-05 22:02:07.198919,10.0.0.28,192.168.1.38,17307,1082,tcp,9963,27,flow_create,326420,0
2025-04-05 22:05:54.198919,10.0.0.31,192.168.1.19,27479,1053,tcp,10557,49,flow_create,910722,0
2025-04-05 21:55:03.198919,10.0.0.40,192.168.1.27,16962,1084,tcp,13927,95,flow_create,600776,0
2025-04-05 21:39:28.198919,10.0.0.32,192.168.1.2,24731,1065,udp,16789,61,flow_create,200714,0
2025-04-05 21:20:25.198919,10.0.0.38,192.168.1.1,10605,1048,udp,5449,34,flow_create,870662,0
2025-04-05 21:41:45.198919,10.0.0.4,192.168.1.4,58934,1098,udp,8682,82,flow_create,234171,0
2025-04-05 22:17:32.198919,10.0.0.27,192.168.1.24,36794,1068,udp,9561,36,flow_create,782103,0
2025-04-05 22:13:30.198919,10.0.0.20,192.168.1.47,14048,1043,udp,4463,41,flow_create,661950,0
2025-04-05 21:41:56.198919,10.0.0.28,192.168.1.47,14001,1094,udp,5881,99,flow_create,223972,0
2025-04-05 21:26:54.198919,10.0.0.25,192.168.1.40,20659,1045,tcp,19428,95,flow_create,846082,0
2025-04-05 22:17:10.198919,10.0.0.40,192.168.1.20,29657,1071,udp,8147,74,flow_create,346300,0
2025-04-05 22:18:11.198919,10.0.0.14,192.168.1.24,18282,1078,udp,8211,89,flow_create,443122,0
2025-04-05 21:46:00.198919,10.0.0.15,192.168.1.31,47016,1025,udp,15946,81,flow_create,620405,0
2025-04-05 22:05:39.198919,10.0.0.49,192.168.1.18,54647,1089,udp,501,70,flow_create,543507,0
2025-04-05 21:40:21.198919,10.0.0.13,192.168.1.44,50408,1070,tcp,11167,4,flow_create,434798,0
2025-04-05 21:39:11.198919,10.0.0.32,192.168.1.2,48911,1061,tcp,4208,77,flow_create,945000,0
2025-04-05 22:09:54.198919,10.0.0.39,192.168.1.21,52574,1051,tcp,242,65,flow_create,302886,0
2025-04-05 21:34:46.198919,10.0.0.42,192.168.1.27,37199,1033,udp,5253,22,flow_create,207803,0
2025-04-05 21:55:19.198919,10.0.0.35,192.168.1.34,52867,1080,udp,4557,14,flow_create,474376,0
2025-04-05 22:03:30.198919,10.0.0.2,192.168.1.29,53584,1095,tcp,4034,27,flow_create,919972,0
2025-04-05 21:45:56.198919,10.0.0.21,192.168.1.31,34280,1051,udp,1499,76,flow_create,769378,0
2025-04-05 21:43:42.198919,10.0.0.31,192.168.1.22,25119,1061,tcp,14676,13,flow_create,233532,0
2025-04-05 22:15:53.198919,10.0.0.40,192.168.1.34,40676,1077,tcp,13844,81,flow_create,754693,0
2025-04-05 21:28:03.198919,10.0.0.31,192.168.1.12,15083,1080,tcp,10500,61,flow_create,680623,0
2025-04-05 22:00:04.198919,10.0.0.12,192.168.1.9,48643,1068,udp,17963,47,flow_create,793029,0
2025-04-05 22:13:30.198919,10.0.0.5,192.168.1.49,26154,1030,tcp,8743,67,flow_create,701580,0
2025-04-05 22:15:43.198919,10.0.0.44,192.168.1.4,57327,1042,tcp,6974,33,flow_create,217332,0
2025-04-05 22:13:37.198919,10.0.0.33,192.168.1.4,54237,1035,udp,12567,78,flow_create,617729,0
2025-04-05 21:59:54.198919,10.0.0.13,192.168.1.19,44849,1053,tcp,9550,13,flow_create,714639,0
2025-04-05 21:40:05.198919,10.0.0.10,192.168.1.13,60194,1067,tcp,15865,85,flow_create,396293,0
2025-04-05 22:13:42.198919,10.0.0.22,192.168.1.6,58772,1076,udp,2307,87,flow_create,388355,0
2025-04-05 22:01:12.198919,10.0.0.39,192.168.1.21,35507,1052,tcp,15498,24,flow_create,176635,0
2025-04-05 21:53:51.198919,10.0.0.2,192.168.1.38,27050,1030,tcp,10579,82,flow_create,122024,0
2025-04-05 21:56:31.198919,10.0.0.27,192.168.1.44,10266,1058,udp,18028,90,flow_create,869179,0
2025-04-05 21:44:07.198919,10.0.0.17,192.168.1.32,15956,1060,udp,19655,84,flow_create,180603,0
2025-04-05 21:33:15.198919,10.0.0.26,192.168.1.22,46576,1026,udp,16257,39,flow_create,484414,0
2025-04-05 21:41:48.198919,10.0.0.31,192.168.1.23,24390,1083,udp,10192,3,flow_create,440377,0
2025-04-05 21:41:08.198919,10.0.0.34,192.168.1.30,38718,1037,tcp,2694,63,flow_create,365526,0
2025-04-05 21:49:06.198919,10.0.0.26,192.168.1.2,16894,1096,udp,1009,44,flow_create,153521,0
2025-04-05 22:14:30.198919,10.0.0.24,192.168.1.19,33330,1083,udp,16511,16,flow_create,670893,0
2025-04-05 22:15:16.228667,10.0.0.41,192.168.1.3,29607,1097,tcp,0,1,flow_create,691204,1
2025-04-05 21:39:28.198919,10.0.0.39,192.168.1.39,56591,1075,udp,19567,35,flow_create,854226,0
2025-04-05 21:55:00.198919,10.0.0.3,192.168.1.15,52884,1084,udp,12838,44,flow_create,175199,0
2025-04-05 21:37:34.198919,10.0.0.7,192.168.1.19,30915,1039,tcp,3067,89,flow_create,982717,0
2025-04-05 21:18:51.198919,10.0.0.14,192.168.1.6,29403,1043,udp,4411,68,flow_create,266883,0
2025-04-05 21:25:44.198919,10.0.0.44,192.168.1.40,12136,1025,tcp,15689,57,flow_create,908295,0
2025-04-05 21:19:40.198919,10.0.0.17,192.168.1.30,58905,1077,udp,18349,7,flow_create,595643,0
2025-04-05 22:11:30.198919,10.0.0.21,192.168.1.26,19324,1078,tcp,393,61,flow_create,616998,0
2025-04-05 21:20:43.198919,10.0.0.23,192.168.1.8,26566,1071,udp,7498,58,flow_create,823627,0
2025-04-05 21:49:01.198919,10.0.0.27,192.168.1.11,53677,1074,tcp,12767,3,flow_create,181424,0
2025-04-05 21:45:24.198919,10.0.0.31,192.168.1.48,60373,1042,tcp,9054,45,flow_create,909281,0
2025-04-05 21:42:09.198919,10.0.0.20,192.168.1.31,14841,1075,udp,13017,86,flow_create,715520,0
2025-04-05 21:53:18.198919,10.0.0.7,192.168.1.11,32468,1050,udp,8981,59,flow_create,949093,0
2025-04-05 21:34:39.198919,10.0.0.16,192.168.1.1,24895,1055,tcp,14196,31,flow_create,647879,0
2025-04-05 21:29:45.198919,10.0.0.50,192.168.1.8,30815,1091,tcp,5679,96,flow_create,840394,0
2025-04-05 22:10:46.198919,10.0.0.17,192.168.1.16,30982,1085,tcp,7113,72,flow_create,212255,0
2025-04-05 21:37:43.198919,10.0.0.4,192.168.1.4,36548,1064,udp,2327,32,flow_create,139782,0
2025-04-05 21:35:46.198919,10.0.0.44,192.168.1.40,38543,1055,tcp,11925,51,flow_create,815986,0
2025-04-05 21:51:57.198919,10.0.0.22,192.168.1.27,64011,1087,tcp,4574,49,flow_create,225263,0
2025-04-05 22:03:19.198919,10.0.0.34,192.168.1.33,51884,1053,tcp,3490,62,flow_create,119303,0
2025-04-05 21:52:17.198919,10.0.0.30,192.168.1.38,61623,1093,tcp,5226,79,flow_create,575207,0
2025-04-05 21:56:20.198919,10.0.0.30,192.168.1.13,57291,1087,udp,298,63,flow_create,680796,0
2025-04-05 22:14:50.198919,10.0.0.28,192.168.1.13,52045,1065,udp,19468,12,flow_create,218035,0
2025-04-05 21:23:09.228667,10.0.0.41,192.168.1.3,23975,1034,tcp,0,1,flow_create,193905,1
2025-04-05 21:21:35.198919,10.0.0.48,192.168.1.47,26958,1088,udp,5038,77,flow_create,809528,0
2025-04-05 21:45:21.198919,10.0.0.8,192.168.1.14,26405,1080,tcp,1084,2,flow_create,355576,0
2025-04-05 22:16:12.198919,10.0.0.22,192.168.1.25,14628,1073,tcp,13552,91,flow_create,930437,0
2025-04-05 22:10:45.198919,10.0.0.39,192.168.1.10,59129,1047,tcp,15422,95,flow_create,165857,0
2025-04-05 21:34:01.198919,10.0.0.11,192.168.1.27,16833,1075,tcp,19651,53,flow_create,974442,0
2025-04-05 21:22:47.198919,10.0.0.6,192.168.1.16,31075,1033,udp,1737,80,flow_create,793792,0
2025-04-05 22:12:25.198919,10.0.0.20,192.168.1.43,61850,1060,tcp,10691,78,flow_create,302886,0
2025-04-05 21:20:33.198919,10.0.0.24,192.168.1.39,64908,1086,udp,14037,39,flow_create,303327,0
2025-04-05 21:35:30.198919,10.0.0.19,192.168.1.21,52789,1071,udp,3107,37,flow_create,534228,0
2025-04-05 21:39:19.198919,10.0.0.4,192.168.1.35,53688,1045,udp,2713,99,flow_create,990056,0
2025-04-05 21:27:52.198919,10.0.0.36,192.168.1.7,13038,1054,tcp,12954,42,flow_create,669748,0
2025-04-05 22:06:33.198919,10.0.0.1,192.168.1.34,34319,1065,udp,15638,6,flow_create,129397,0
2025-04-05 21:45:13.228667,10.0.0.41,192.168.1.3,61990,1035,tcp,0,1,flow_create,609180,1
2025-04-05 22:06:53.198919,10.0.0.22,192.168.1.35,33192,1053,udp,10079,25,flow_create,230209,0
2025-04-05 21:42:56.198919,10.0.0.31,192.168.1.20,64446,1080,udp,2462,76,flow_create,194461,0
2025-04-05 22:04:01.198919,10.0.0.9,192.168.1.1,64388,1088,udp,19024,80,flow_create,197596,0
2025-04-05 21:18:49.198919,10.0.0.2,192.168.1.33,50160,1099,tcp,9017,68,flow_create,284746,0
2025-04-05 21:37:14.198919,10.0.0.39,192.168.1.29,24304,1077,udp,12296,38,flow_create,537858,0
2025-04-05 21:46:47.198919,10.0.0.15,192.168.1.50,47406,1027,udp,15330,81,flow_create,459761,0
2025-04-05 21:21:09.198919,10.0.0.30,192.168.1.2,24363,1080,tcp,11615,87,flow_create,556008,0
2025-04-05 21:51:45.198919,10.0.0.1,192.168.1.38,58693,1043,tcp,10445,97,flow_create,127446,0
2025-04-05 22:01:37.198919,10.0.0.30,192.168.1.44,34785,1071,udp,9212,5,flow_create,388867,0
2025-04-05 21:37:54.198919,10.0.0.44,192.168.1.50,13653,1080,tcp,5659,90,flow_create,228508,0
2025-04-05 21:24:01.198919,10.0.0.27,192.168.1.9,20192,1098,udp,11761,13,flow_create,154041,0
2025-04-05 22:06:23.198919,10.0.0.1,192.168.1.28,14364,1064,udp,15929,70,flow_create,318146,0
2025-04-05 21:55:58.198919,10.0.0.16,192.168.1.22,22472,1068,tcp,15119,63,flow_create,858432,0
2025-04-05 22:01:53.198919,10.0.0.15,192.168.1.6,32087,1039,udp,15619,77,flow_create,310733,0
2025-04-05 22:12:42.230681,10.0.0.32,192.168.1.48,18292,1039,tcp,0,1,flow_create,709992,1
2025-04-05 21:29:15.198919,10.0.0.39,192.168.1.23,21183,1075,udp,4065,19,flow_create,230542,0
2025-04-05 22:08:52.198919,10.0.0.4,192.168.1.9,14055,1085,udp,18507,72,flow_create,877909,0
2025-04-05 22:07:23.198919,10.0.0.10,192.168.1.17,46894,1056,tcp,9225,15,flow_create,989864,0
2025-04-05 22:03:21.198919,10.0.0.46,192.168.1.30,37847,1081,tcp,467,71,flow_create,335844,0
2025-04-05 21:42:07.198919,10.0.0.23,192.168.1.40,63962,1080,tcp,6934,67,flow_create,389790,0
2025-04-05 21:38:31.198919,10.0.0.27,192.168.1.46,19768,1035,tcp,13491,30,flow_create,392137,0
2025-04-05 21:50:08.198919,10.0.0.35,192.168.1.37,47690,1061,tcp,15549,43,flow_create,883659,0
2025-04-05 22:03:14.198919,10.0.0.5,192.168.1.15,29080,1060,udp,8533,30,flow_create,761790,0
2025-04-05 22:10:12.198919,10.0.0.22,192.168.1.16,47256,1043,tcp,19790,6,flow_create,738314,0
2025-04-05 21:35:02.198919,10.0.0.46,192.168.1.2,56633,1094,udp,10392,8,flow_create,983421,0
2025-04-05 21:58:14.198919,10.0.0.33,192.168.1.3,57543,1098,udp,16540,12,flow_create,369424,0
2025-04-05 22:12:02.198919,10.0.0.44,192.168.1.29,49336,1055,tcp,7220,96,flow_create,458647,0
2025-04-05 21:38:37.198919,10.0.0.43,192.168.1.37,15096,1075,udp,4491,82,flow_create,834647,0
2025-04-05 21:58:02.198919,10.0.0.3,192.168.1.42,61678,1049,tcp,18027,78,flow_create,200572,0
2025-04-05 21:21:56.198919,10.0.0.3,192.168.1.3,25895,1045,tcp,11626,60,flow_create,801414,0
2025-04-05 21:25:30.198919,10.0.0.3,192.168.1.40,33328,1057,tcp,2463,64,flow_create,337199,0
2025-04-05 21:25:34.198919,10.0.0.7,192.168.1.48,14333,1073,udp,19181,1,flow_create,887912,0
2025-04-05 22:09:57.198919,10.0.0.42,192.168.1.31,17946,1049,udp,6335,75,flow_create,603656,0
2025-04-05 21:27:45.198919,10.0.0.17,192.168.1.1,28874,1090,udp,3875,57,flow_create,581960,0
2025-04-05 22:10:22.198919,10.0.0.20,192.168.1.41,42946,1095,udp,8439,92,flow_create,450384,0
2025-04-05 22:10:47.198919,10.0.0.30,192.168.1.45,63725,1051,udp,15067,67,flow_create,596608,0
2025-04-05 21:21:23.198919,10.0.0.7,192.168.1.42,56521,1077,udp,1289,17,flow_create,662909,0
2025-04-05 22:03:48.198919,10.0.0.48,192.168.1.45,15897,1055,udp,265,60,flow_create,362593,0
2025-04-05 21:19:01.198919,10.0.0.46,192.168.1.33,60466,1035,tcp,15565,35,flow_create,677396,0
2025-04-05 21:46:07.198919,10.0.0.10,192.168.1.15,43961,1071,tcp,2386,2,flow_create,223195,0
2025-04-05 21:55:40.198919,10.0.0.37,192.168.1.33,22203,1084,udp,19685,1,flow_create,217277,0
2025-04-05 21:56:34.198919,10.0.0.33,192.168.1.15,44369,1087,tcp,9775,1,flow_create,690528,0
2025-04-05 21:40:43.198919,10.0.0.36,192.168.1.9,30590,1094,udp,7848,87,flow_create,826164,0
2025-04-05 21:20:19.198919,10.0.0.10,192.168.1.48,22650,1094,tcp,16580,57,flow_create,981529,0
2025-04-05 21:26:14.198919,10.0.0.14,192.168.1.14,23035,1036,udp,16135,67,flow_create,686170,0
2025-04-05 21:59:49.198919,10.0.0.50,192.168.1.7,56290,1059,udp,16889,94,flow_create,245658,0
2025-04-05 21:45:42.198919,10.0.0.27,192.168.1.34,35059,1033,tcp,10848,5,flow_create,184875,0
2025-04-05 21:42:08.198919,10.0.0.48,192.168.1.6,60207,1091,udp,17276,98,flow_create,144454,0
2025-04-05 22:04:10.198919,10.0.0.25,192.168.1.34,21274,1048,udp,17480,38,flow_create,554290,0
2025-04-05 22:14:02.198919,10.0.0.31,192.168.1.31,17924,1068,tcp,19689,6,flow_create,803078,0
2025-04-05 21:43:14.198919,10.0.0.30,192.168.1.4,61357,1048,tcp,12702,17,flow_create,865369,0
2025-04-05 21:35:25.198919,10.0.0.18,192.168.1.32,33199,1073,tcp,11792,13,flow_create,721439,0
2025-04-05 21:32:18.198919,10.0.0.23,192.168.1.28,10245,1039,udp,15402,71,flow_create,151270,0
2025-04-05 22:01:35.198919,10.0.0.13,192.168.1.8,56465,1080,tcp,12797,92,flow_create,548499,0
2025-04-05 21:49:14.198919,10.0.0.24,192.168.1.44,32872,1055,udp,12140,83,flow_create,162014,0
2025-04-05 21:20:22.198919,10.0.0.8,192.168.1.48,34528,1048,tcp,6360,87,flow_create,326277,0
2025-04-05 21:59:17.228667,10.0.0.41,192.168.1.3,54449,1071,tcp,0,1,flow_create,740070,1
2025-04-05 21:27:10.198919,10.0.0.45,192.168.1.24,39049,1031,udp,18436,45,flow_create,565313,0
2025-04-05 21:19:03.198919,10.0.0.24,192.168.1.4,62057,1069,udp,17213,24,flow_create,882915,0
2025-04-05 22:05:31.198919,10.0.0.34,192.168.1.4,61867,1030,tcp,19038,46,flow_create,218629,0
2025-04-05 21:51:35.198919,10.0.0.38,192.168.1.11,33224,1088,tcp,9507,79,flow_create,626780,0
